47.3768866,8.5416940
47.3768866,8.5416940
47.3768866,8.5416940
47.3768866,8.5416940
47.3768866,8.5416940
47.3768866,8.5416940
47.3768866,8.5416940
47.3768866,8.5416940
47.3768866,8.5416940
47.2682174,8.8191356
47.6660626,8.6160024
47.6660626,8.6160024
47.6660626,8.6160024
47.4458065,8.4051088
47.4053885,8.3997700
47.4251986,8.6162283
47.4910721,8.8665461
47.4910721,8.8665461
47.6885343,8.6497285
47.6885343,8.6497285
47.6885343,8.6497285
47.6853570,8.6294367
47.6853570,8.6294367
47.6853570,8.6294367
47.6853570,8.6294367
47.6853570,8.6294367
47.5313791,8.5851744
47.5313791,8.5851744
47.5213595,8.8890608
47.5213595,8.8890608
47.1755749,8.6648260
47.1755749,8.6648260
47.1755749,8.6648260
47.1755749,8.6648260
47.1755749,8.6648260
47.4445367,8.3868213
47.4272742,8.6903376
47.4272742,8.6903376
47.2273614,8.5268129
47.2273614,8.5268129
47.2273614,8.5268129
47.2273614,8.5268129
47.2273614,8.5268129
47.4495116,8.5821648
47.2236500,8.4627800
47.2236500,8.4627800
47.2236500,8.4627800
47.2236500,8.4627800
47.6700922,8.6362791
47.6700922,8.6362791
47.6700922,8.6362791
47.2574625,8.6946733
47.2574625,8.6946733
47.2348501,8.4258380
47.2348501,8.4258380
47.2348501,8.4258380
47.2348501,8.4258380
47.2348501,8.4258380
47.2348501,8.4258380
47.3404954,8.6696688
47.5077974,8.3788864
47.4274949,8.3948240
47.4346801,8.5671098
47.4346801,8.5671098
47.6114723,8.5402379
47.6114723,8.5402379
47.2053892,8.7070691
47.2053892,8.7070691
47.3982611,8.4487950
47.1932312,8.6440270
47.1932312,8.6440270
47.1932312,8.6440270
47.1932312,8.6440270
47.3825634,8.6577503
47.2392343,8.7351356
47.3867071,8.4206930
47.3482747,8.7178739
47.3482747,8.7178739
47.3895115,8.6874496
47.2771375,8.9155608
47.2771375,8.9155608
47.4197021,8.4344485
47.3270602,8.8013560
47.4988196,8.7236889
47.4442589,8.7984569
47.4442589,8.7984569
46.9479739,7.4474468
46.9479739,7.4474468
46.9479739,7.4474468
47.0559357,7.6272243
46.1901164,9.0196978
47.0281883,7.0503740
47.0146640,7.0578947
46.7439605,7.6472306
46.7439605,7.6472306
47.1143109,7.2324910
47.1143109,7.2324910
47.1418557,6.8931182
47.1418557,6.8931182
47.1807600,7.3692807
46.7251614,8.1909081
46.7251614,8.1909081
46.9350521,7.4984728
47.1889747,7.3392264
46.7788438,7.6347832
46.7788438,7.6347832
46.7579868,7.6279881
46.7579868,7.6279881
47.0259262,7.0782281
46.9470299,7.5614952
46.9470299,7.5614952
47.0501682,8.3093072
47.0501682,8.3093072
47.0501682,8.3093072
47.0501682,8.3093072
47.2022847,7.9669609
47.2022847,7.9669609
47.1276261,8.4012374
47.1276261,8.4012374
47.1306454,8.4063308
47.1306454,8.4063308
47.0184461,8.3079399
47.0184461,8.3079399
47.0184461,8.3079399
47.0341978,8.2772552
47.0341978,8.2772552
47.0341978,8.2772552
47.0458287,8.3724158
47.1244436,8.4432688
47.1244436,8.4432688
47.1149422,8.3900853
47.1149422,8.3900853
47.2678400,8.2638400
47.0338792,8.4252780
46.8821272,8.6428436
46.8821272,8.6428436
47.1914822,8.8299043
47.1914822,8.8299043
47.1273530,8.7451537
47.1869781,8.7469796
47.1869781,8.7469796
47.2064107,8.7565933
47.2064107,8.7565933
47.2064107,8.7565933
47.0593246,8.8019535
47.1971700,8.7133800
46.8959313,8.2456758
46.8959313,8.2456758
46.8959313,8.2456758
46.8959313,8.2456758
46.8959313,8.2456758
46.8200266,8.4069918
46.9022606,8.2763586
46.9571926,8.3659672
46.9571926,8.3659672
46.9851573,8.4135130
46.9905821,8.3083735
46.9905821,8.3083735
46.9905821,8.3083735
46.9775940,8.3374207
46.9775940,8.3374207
46.9775940,8.3374207
46.9218287,8.9996438
47.1661672,8.5154946
47.1661672,8.5154946
47.1661672,8.5154946
47.1661672,8.5154946
47.1661672,8.5154946
47.1661672,8.5154946
47.1953729,8.5260870
47.1953729,8.5260870
47.1953729,8.5260870
47.1953729,8.5260870
47.1953729,8.5260870
47.1812250,8.4592089
47.1812250,8.4592089
47.1812250,8.4592089
47.1771936,8.4271865
47.1001830,8.5162335
46.5103309,6.8485685
46.5103309,6.8485685
46.5822239,6.8052223
46.5857175,6.8392134
46.6918870,6.9118086
47.4901324,7.5105407
47.4901324,7.5105407
47.4901324,7.5105407
47.4901324,7.5105407
47.4790491,7.6170412
47.4790491,7.6170412
47.4790491,7.6170412
47.3214014,7.7936947
47.3214014,7.7936947
47.3758233,8.0241800
47.3758233,8.0241800
47.1922876,7.3958907
47.3073359,7.8189943
47.3073359,7.8189943
47.4221900,7.5980800
47.4221900,7.5980800
47.4574646,7.6431883
47.4769723,7.5117799
47.4658600,7.4649400
47.4713115,7.6928374
47.4713115,7.6928374
47.3499624,7.9037034
47.3736954,8.0023269
47.3736954,8.0023269
47.5595986,7.5885761
47.5848274,7.6499111
47.4672734,7.5979344
47.4995760,7.6192212
47.5062720,7.5255321
47.5378697,7.5709878
47.5378697,7.5709878
47.5378697,7.5709878
47.5378697,7.5709878
47.4501556,7.5187797
47.4501556,7.5187797
47.4188500,7.5427693
47.4527468,7.6050304
47.4819119,7.5448507
47.4409994,7.5905459
47.3483495,7.7686817
47.4204213,7.5004874
47.5238529,7.8468307
47.5226485,7.6150661
47.4476160,7.5619487
47.5159745,7.5582003
47.4586328,7.5900291
47.4586328,7.5900291
47.4586328,7.5900291
47.4586328,7.5900291
47.5372246,7.5020252
47.4990611,7.5532808
47.4012701,7.5156451
47.4371566,7.5308866
47.6958897,8.6380489
47.5732503,8.5627138
47.5732503,8.5627138
47.5732503,8.5627138
47.5788217,8.5719689
47.5788217,8.5719689
47.4591355,9.5798361
47.4197510,9.5760652
47.3907420,9.3892463
47.3907420,9.3892463
47.3907420,9.3892463
47.3907420,9.3892463
47.4513643,9.6023288
47.4513643,9.6023288
47.4513643,9.6023288
47.4537100,9.5505400
47.4228209,9.5498523
47.4244818,9.3767173
47.4244818,9.3767173
47.4244818,9.3767173
47.4244818,9.3767173
47.3774633,9.5469133
47.4255058,9.6135168
47.4255058,9.6135168
47.1655403,9.4708594
47.1655403,9.4708594
47.2406093,8.9220805
47.2038402,9.4418918
47.2038402,9.4418918
47.2629383,8.9663634
47.4113533,9.0401819
47.4113533,9.0401819
47.2936044,9.5376332
47.2936044,9.5376332
47.4496088,9.6376089
47.1239800,9.3160300
47.1239800,9.3160300
47.4055145,9.6375563
47.4055145,9.6375563
47.4055145,9.6375563
46.8507835,9.5319859
46.8507835,9.5319859
46.8507835,9.5319859
46.7823704,9.6799111
46.7823704,9.6799111
46.8027453,9.8359701
47.0057100,9.5308130
47.0057100,9.5308130
47.0057100,9.5308130
46.4907973,9.8355079
46.4907973,9.8355079
47.3904340,8.0457015
47.3205914,7.9066923
47.5877895,8.2933248
47.5877895,8.2933248
47.3891984,8.3440277
47.3934257,8.3904570
47.3934257,8.3904570
47.3520000,8.3702100
47.2903281,8.2693321
47.2903281,8.2693321
47.1488021,8.3920498
47.1488021,8.3920498
47.1488021,8.3920498
47.5084111,8.0994405
47.5084111,8.0994405
47.4795038,8.3143249
47.4795038,8.3143249
47.5380277,7.7289624
47.4326177,8.3484353
47.6095400,8.2384200
47.6095400,8.2384200
47.4015698,8.1761165
47.4015698,8.1761165
47.1659772,8.3944487
47.1659772,8.3944487
47.1659772,8.3944487
47.4869944,8.2918057
47.4869944,8.2918057
47.4869944,8.2918057
47.4869944,8.2918057
47.4869944,8.2918057
47.4869944,8.2918057
47.4869944,8.2918057
47.3129528,7.9198655
47.4083745,8.3266242
47.5521900,7.7922914
47.5521900,7.7922914
47.3022140,7.8774496
47.3690655,8.3807414
47.3690655,8.3807414
47.1914437,8.3956737
47.1914437,8.3956737
47.4221702,8.3638854
47.4221702,8.3638854
47.4221702,8.3638854
47.3680474,8.3630648
47.5535997,8.8987541
47.4884348,8.9035411
47.6106454,9.2573197
47.6356004,9.2095187
47.6356004,9.2095187
47.6447397,9.1707858
47.6447397,9.1707858
47.6020263,9.0019686
47.6020263,9.0019686
47.4493246,9.0498296
47.6555710,9.1312081
47.4515396,9.0343854
46.1867060,8.7443382
46.5196535,6.6322734
46.5196535,6.6322734
46.5196535,6.6322734
46.5196535,6.6322734
46.5196535,6.6322734
46.5191267,6.6789123
46.5191267,6.6789123
46.5191267,6.6789123
46.4647104,6.8946536
46.4647104,6.8946536
46.7265588,6.8955942
46.4725243,6.8482854
46.7082946,6.8831226
46.6410996,6.6344508
46.5352022,6.5418995
46.5457329,6.8627100
46.5296363,6.5615252
46.5296363,6.5615252
46.5296363,6.5615252
46.4203001,6.2698809
46.4203001,6.2698809
46.4826453,6.8470796
46.5396202,6.8118613
46.6917509,6.8639494
46.5088803,6.6827638
46.5088803,6.6827638
46.4312213,6.9106799
46.4312213,6.9106799
46.4312213,6.9106799
46.4312213,6.9106799
46.5088127,6.4961301
46.5088127,6.4961301
46.3832683,6.2347852
46.3832683,6.2347852
46.5547204,6.8297563
46.5175835,6.5252682
46.5175835,6.5252682
46.6997998,6.8814659
46.5092681,6.6654949
46.5092681,6.6654949
46.5338100,6.5913700
46.4717185,6.8767709
46.7280000,6.8786100
46.5714700,6.7787900
46.3100460,6.1735347
46.3100460,6.1735347
46.3100460,6.1735347
46.4628333,6.8419192
46.7192100,6.8988700
46.7484013,6.9129687
46.7784736,6.6411830
46.7784736,6.6411830
46.2710282,6.9459483
46.2244777,7.3035120
46.2244777,7.3035120
46.9899874,6.9292732
46.9899874,6.9292732
46.9899874,6.9292732
46.9850400,6.8723478
46.9850400,6.8723478
47.1034892,6.8327838
47.1034892,6.8327838
46.9044900,6.5841256
46.9044900,6.5841256
46.9044900,6.5841256
46.9044900,6.5841256
46.2043907,6.1431577
46.2043907,6.1431577
46.2043907,6.1431577
46.2043907,6.1431577
46.2043907,6.1431577
46.2043907,6.1431577
46.2043907,6.1431577
46.2043907,6.1431577
46.1829674,6.1378539
46.1829674,6.1378539
46.3504128,6.1952524
46.3504128,6.1952524
46.2715983,6.1259810
46.2245520,6.1827372
46.3006983,6.2449688
46.3006983,6.2449688
46.2347656,6.2652187
46.2347656,6.2652187
46.1885168,6.1144546
46.1885168,6.1144546
46.2283204,6.0709880
46.1553483,6.0945809
46.2122638,6.1052686
47.1774878,6.9052937
47.1774878,6.9052937
